"","lon","lat","s1","r1","a1","w1","s2","r2","a2","w2","s3","r3","a3","w3","sd1","sd2","sd3"
"1545",89.2750015258789,21.0750007629395,78.6737899780273,112.887130737305,55.8845863342285,71.4066715240479,78.3416805267334,114.824794769287,56.3573760986328,72.8189678192139,79.2167263031006,113.744485855103,56.2014675140381,74.196460723877,2.19432561045435,2.34041784136083,1.99245185127868
"1546",89.3250045776367,21.0750007629395,78.6157608032227,112.883361816406,55.8877182006836,71.3480949401855,78.2990474700928,114.840019226074,56.3541946411133,72.7517700195312,79.1555137634277,113.762603759766,56.1919212341309,74.1168384552002,2.20226332628655,2.35278966374331,2.00733939292248
"1547",89.375,21.0750007629395,78.5561275482178,112.883089065552,55.8933162689209,71.2875652313232,78.2563362121582,114.860157012939,56.352331161499,72.6812400817871,79.0928325653076,113.784927368164,56.1837368011475,74.0323467254639,2.21094778420277,2.36617398832977,2.0233594389198
"1548",89.4250030517578,21.0750007629395,78.4955520629883,112.883270263672,55.9005069732666,71.2266159057617,78.2143020629883,114.88226890564,56.3507480621338,72.6087265014648,79.0292644500732,113.808475494385,56.1758899688721,73.9441776275635,2.21985149830815,2.38004553916988,2.04000185515559
"1549",89.4750061035156,21.0750007629395,78.4581699371338,112.941652297974,55.9248466491699,71.1962070465088,78.1938667297363,114.954038619995,56.3802814483643,72.590202331543,79.0259914398193,113.88005065918,56.1935882568359,73.9087409973145,2.23125510832779,2.39143387205186,2.05488884305676
"1550",89.5250015258789,21.0750007629395,78.4300842285156,113.009992599487,55.9537105560303,71.1786098480225,78.1825637817383,115.034105300903,56.4173316955566,72.5887966156006,79.0361995697021,113.95990562439,56.2176780700684,73.8892078399658,2.24217684730095,2.40150033927844,2.06875660288426
"1551",89.5750045776367,21.0750007629395,78.4031352996826,113.070592880249,55.9812526702881,71.1628303527832,78.1726894378662,115.107255935669,56.4519424438477,72.5868892669678,79.04248046875,114.033067703247,56.2397766113281,73.8685760498047,2.25208601791478,2.41104928507864,2.08213675596224
"1552",89.625,21.0750007629395,78.3776092529297,113.120004653931,56.0083866119385,71.1511898040771,78.1660289764404,115.171821594238,56.4831981658936,72.5839996337891,79.0416660308838,114.097434997559,56.259334564209,73.844669342041,2.26031914772063,2.4200367187972,2.09513673815141
"1553",89.6750030517578,21.0750007629395,78.2363166809082,113.392826080322,56.1298866271973,71.0179443359375,78.0500907897949,115.465036392212,56.6084842681885,72.4555492401123,78.9218769073486,114.38790512085,56.3734970092773,73.6918125152588,2.3115140481045,2.47478200787287,2.15343922383256
"1554",89.7250061035156,21.0750007629395,78.1889171600342,113.492761611938,56.1781883239746,70.974817276001,78.0238513946533,115.582605361938,56.6595783233643,72.4177188873291,78.8943920135498,114.504283905029,56.4133453369141,73.6311492919922,2.33027520623674,2.49532420686359,2.17788967433945
