"","lon","lat","ls1","lr1","ls2","lr2","ls3","lr3"
"348",88.8250045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
"349",88.875,20.5249996185303,NA,NA,NA,NA,NA,NA
"350",88.9250030517578,20.5249996185303,NA,NA,NA,NA,NA,NA
"351",88.9750061035156,20.5249996185303,NA,NA,NA,NA,NA,NA
"352",89.0250015258789,20.5249996185303,NA,NA,NA,NA,NA,NA
"353",89.0750045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
"354",89.125,20.5249996185303,NA,NA,NA,NA,NA,NA
"355",89.1750030517578,20.5249996185303,NA,NA,NA,NA,NA,NA
"356",89.2250061035156,20.5249996185303,NA,NA,NA,NA,NA,NA
"357",89.2750015258789,20.5249996185303,NA,NA,NA,NA,NA,NA
"358",89.3250045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
"359",89.375,20.5249996185303,NA,NA,NA,NA,NA,NA
"360",89.4250030517578,20.5249996185303,NA,NA,NA,NA,NA,NA
"361",89.4750061035156,20.5249996185303,NA,NA,NA,NA,NA,NA
"362",89.5250015258789,20.5249996185303,NA,NA,NA,NA,NA,NA
"363",89.5750045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
"364",89.625,20.5249996185303,NA,NA,NA,NA,NA,NA
"365",89.6750030517578,20.5249996185303,NA,NA,NA,NA,NA,NA
"366",89.7250061035156,20.5249996185303,NA,NA,NA,NA,NA,NA
"367",89.7750015258789,20.5249996185303,NA,NA,NA,NA,NA,NA
"368",89.8250045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
"369",89.875,20.5249996185303,NA,NA,NA,NA,NA,NA
"370",89.9250030517578,20.5249996185303,NA,NA,NA,NA,NA,NA
"371",89.9750061035156,20.5249996185303,NA,NA,NA,NA,NA,NA
"372",90.0250015258789,20.5249996185303,NA,NA,NA,NA,NA,NA
"373",90.0750045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
"374",90.125,20.5249996185303,NA,NA,NA,NA,NA,NA
"375",90.1750030517578,20.5249996185303,NA,NA,NA,NA,NA,NA
"376",90.2250061035156,20.5249996185303,NA,NA,NA,NA,NA,NA
"377",90.2750015258789,20.5249996185303,NA,NA,NA,NA,NA,NA
"378",90.3250045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
"379",90.375,20.5249996185303,NA,NA,NA,NA,NA,NA
"380",90.4250030517578,20.5249996185303,NA,NA,NA,NA,NA,NA
"381",90.4749984741211,20.5249996185303,NA,NA,NA,NA,NA,NA
"382",90.5250015258789,20.5249996185303,NA,NA,NA,NA,NA,NA
"383",90.5750045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
"384",90.625,20.5249996185303,NA,NA,NA,NA,NA,NA
"385",90.6750030517578,20.5249996185303,NA,NA,NA,NA,NA,NA
"386",90.7249984741211,20.5249996185303,NA,NA,NA,NA,NA,NA
"387",90.7750015258789,20.5249996185303,NA,NA,NA,NA,NA,NA
"388",90.8250045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
"389",90.875,20.5249996185303,NA,NA,NA,NA,NA,NA
"390",90.9250030517578,20.5249996185303,NA,NA,NA,NA,NA,NA
"391",90.9749984741211,20.5249996185303,NA,NA,NA,NA,NA,NA
"392",91.0250015258789,20.5249996185303,NA,NA,NA,NA,NA,NA
"393",91.0750045776367,20.5249996185303,NA,NA,NA,NA,NA,NA
